date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:03:39	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%2220b98-5cc0906f5d66f%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:48	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-5cc0906f6b130%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:56	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-5cc0906f6b130%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:56	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-5cc0906f672af%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:57	1412/1412	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:03:56%20GMT	http://127.0.0.1/wordpress/wp-json/wp/v2/pages/2	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/wp/v2/pages/2.json	(from http://127.0.0.1/wordpress/albums/)
17:03:58	740/740	---M-Z	200	added ('OK')	application/rss+xml	etag:%22849ea54e38e642addeca18a40e4b8fa3-gzip%22	http://127.0.0.1/wordpress/albums/feed/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/albums/feed/index.html	(from http://127.0.0.1/wordpress/albums/)
17:03:58	2404/2404	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:03:58%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbums%2F	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embed0c85.json	(from http://127.0.0.1/wordpress/albums/)
17:03:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Sep%202021%2015:03:58%20GMT	http://127.0.0.1/wordpress/?p=2	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/index905b.html	(from http://127.0.0.1/wordpress/albums/)
17:03:59	2519/2519	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Sep%202021%2015:03:59%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbums%2F&format=xml	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embed8a19	(from http://127.0.0.1/wordpress/albums/)
17:03:59	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2015%20Sep%202021%2015:03:59%20GMT	http://127.0.0.1/wordpress/xmlrpc.php	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/xmlrpc.php	(from http://127.0.0.1/wordpress/albums/)
17:04:05	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5cc0906f65474%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:04:05	33219/33219	---M--	200	added ('OK')	image/jpeg	etag:%2281c3-5cc09f6cb7828%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final7-5irus49blsobtz1qchiudo933g28xqf3vcye.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final7-5irus49blsobtz1qchiudo933g28xqf3vcye.jpg	(from http://127.0.0.1/wordpress/albums/)
17:04:08	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5cc0906f65474%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:04:08	18288/18288	---M--	200	added ('OK')	image/jpeg	etag:%224770-5cc09f6cffc90%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final1-5irus2me7uq8qkrka33c3qjtc5gdapggy5w6.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final1-5irus2me7uq8qkrka33c3qjtc5gdapggy5w6.jpg	(from http://127.0.0.1/wordpress/albums/)
17:04:09	27873/27873	---M--	200	added ('OK')	image/jpeg	etag:%226ce1-5cc09f6cde926%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final4-5irus38hqkyiwcmdjzi5ggoshvxknubgjm1i.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final4-5irus38hqkyiwcmdjzi5ggoshvxknubgjm1i.jpg	(from http://127.0.0.1/wordpress/albums/)
17:04:12	23935/23935	---M--	200	added ('OK')	image/jpeg	etag:%225d7f-5cc09f6d22ee7%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final8-5irus4gos1f37wc03sbs5wyqtcvze41fqic6.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final8-5irus4gos1f37wc03sbs5wyqtcvze41fqic6.jpg	(from http://127.0.0.1/wordpress/albums/)
17:04:13	26228/26228	---M--	200	added ('OK')	image/jpeg	etag:%226674-5cc09f6d4230b%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final6-5irus41yfjxkg1rgl6pwlfjfdj8ihcss07km.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final6-5irus41yfjxkg1rgl6pwlfjfdj8ihcss07km.jpg	(from http://127.0.0.1/wordpress/albums/)
17:04:16	41472/41472	---M--	200	added ('OK')	image/jpeg	etag:%22a200-5cc09f6d71122%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final5-5irus3n832g1o76x2l410y43xpl1klk49wt2.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final5-5irus3n832g1o76x2l410y43xpl1klk49wt2.jpg	(from http://127.0.0.1/wordpress/albums/)
17:04:18	39875/39875	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:16%20GMT	http://127.0.0.1/wordpress/album/gallery2/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/album/gallery2/index.html	(from http://127.0.0.1/wordpress/albums/)
17:04:19	45727/45727	---M--	200	added ('OK')	image/jpeg	etag:%22b29f-5cc09f6d9ff0b%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final3-5irus314kc7rifc3sop7o7z4rz3u7gp4ognq.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final3-5irus314kc7rifc3sop7o7z4rz3u7gp4ognq.jpg	(from http://127.0.0.1/wordpress/albums/)
17:04:19	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-5cc0906f6b130%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:04:20	46009/46009	---M--	200	added ('OK')	image/jpeg	etag:%22b3b9-5cc09f6dd4aa7%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final2-5irus2tre3h04i1u1dw9vz9h22a3r32stb9y.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final2-5irus2tre3h04i1u1dw9vz9h22a3r32stb9y.jpg	(from http://127.0.0.1/wordpress/albums/)
17:04:20	38736/38736	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:20%20GMT	http://127.0.0.1/wordpress/album/uncover/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/album/uncover/index.html	(from http://127.0.0.1/wordpress/albums/)
17:04:20	21913/21913	---M-Z	200	added ('OK')	text/css	etag:%225599-5cc0907f2ede4-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.6.9	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min544c.css	(from http://127.0.0.1/wordpress/info-contact/)
17:04:20	4737/4737	---M-Z	200	added ('OK')	text/css	etag:%221281-5cc09f7359fc6-gzip%22	http://127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-11095.css?ver=1631718057	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-11095a95b.css	(from http://127.0.0.1/wordpress/info-contact/)
17:04:21	40368/40368	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:19%20GMT	http://127.0.0.1/wordpress/album/gallery1/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/album/gallery1/index.html	(from http://127.0.0.1/wordpress/albums/)
17:04:22	2446/2446	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:21%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Finfo-contact%2F	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embedc1fb.json	(from http://127.0.0.1/wordpress/info-contact/)
17:04:22	26412/26412	---M--	200	added ('OK')	image/jpeg	etag:%22672c-5cc09f6e057e7%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-BG2-5irus1sxivr76vmh8vvkyrp6gi5fh6z5hkd2.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-BG2-5irus1sxivr76vmh8vvkyrp6gi5fh6z5hkd2.jpg	(from http://127.0.0.1/wordpress/albums/)
17:04:22	2558/2558	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Sep%202021%2015:04:21%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Finfo-contact%2F&format=xml	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embedc14c	(from http://127.0.0.1/wordpress/info-contact/)
17:04:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Sep%202021%2015:04:22%20GMT	http://127.0.0.1/wordpress/?p=11095	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/indexc2c1.html	(from http://127.0.0.1/wordpress/info-contact/)
17:04:22	11675/11675	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:20%20GMT	http://127.0.0.1/wordpress/wp-json/wp/v2/pages/11095	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/wp/v2/pages/11095.json	(from http://127.0.0.1/wordpress/info-contact/)
17:04:23	4014/4014	---M-Z	200	added ('OK')	application/javascript	etag:%22fae-5cc090806ec75-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/mailcheck.mincfa9.js	(from http://127.0.0.1/wordpress/info-contact/)
17:04:23	1713/1713	---M-Z	200	added ('OK')	application/javascript	etag:%226b1-5cc0908097cb5-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/punycode.min.js?ver=1.0.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/punycode.min8a54.js	(from http://127.0.0.1/wordpress/info-contact/)
17:04:23	24368/24368	---M-Z	200	added ('OK')	application/javascript	etag:%225f30-5cc0908066f70-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js?ver=1.19.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.minb3a6.js	(from http://127.0.0.1/wordpress/info-contact/)
17:04:24	40545/40545	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:24%20GMT	http://127.0.0.1/wordpress/night-colors/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/night-colors/index.html	(from http://127.0.0.1/wordpress/blog/)
17:04:26	67637/67637	---M-Z	200	added ('OK')	application/javascript	etag:%2210835-5cc09080a18f0-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/wpforms.js?ver=1.6.9	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/wpforms544c.js	(from http://127.0.0.1/wordpress/info-contact/)
17:04:26	37165/37165	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:26%20GMT	http://127.0.0.1/wordpress/north-pole/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/north-pole/index.html	(from http://127.0.0.1/wordpress/blog/)
17:04:27	12182/12182	---M--	200	added ('OK')	image/jpeg	etag:%222f96-5cc09f76ff752%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final8-75lzklwu407t0z9brgrwbam232nae8z2hi.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final8-75lzklwu407t0z9brgrwbam232nae8z2hi.jpg	(from http://127.0.0.1/wordpress/blog/)
17:04:27	21756/21756	---M--	200	added ('OK')	image/jpeg	etag:%2254fc-5cc09f76dd225%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final2-75lzkjsgsk5ofvfqd4epmbkp5fe89r0u62.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final2-75lzkjsgsk5ofvfqd4epmbkp5fe89r0u62.jpg	(from http://127.0.0.1/wordpress/blog/)
17:04:27	30878/30878	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:27%20GMT	http://127.0.0.1/wordpress/lost-paradise/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/lost-paradise/index.html	(from http://127.0.0.1/wordpress/blog/)
17:04:30	11047/11047	---M--	200	added ('OK')	image/jpeg	etag:%222b27-5cc09f778a1f9%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final6-75lzkldqs579vpaxevoln1upunu0v4hd7u.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final6-75lzkldqs579vpaxevoln1upunu0v4hd7u.jpg	(from http://127.0.0.1/wordpress/blog/)
17:04:30	18649/18649	---M--	200	added ('OK')	image/jpeg	etag:%2248d9-5cc09f773a20a%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final5-75lzkkunga6qqfcj2alayt3dm90rbzzwwe.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final5-75lzkkunga6qqfcj2alayt3dm90rbzzwwe.jpg	(from http://127.0.0.1/wordpress/blog/)
17:04:30	22730/22730	---M--	200	added ('OK')	image/jpeg	etag:%2258ca-5cc09f77630fa%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final3-75lzkk20ghny0iexjeycyfyd9msv1b9kae.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final3-75lzkk20ghny0iexjeycyfyd9msv1b9kae.jpg	(from http://127.0.0.1/wordpress/blog/)
17:04:31	31572/31572	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:30%20GMT	http://127.0.0.1/wordpress/black-coffee/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/black-coffee/index.html	(from http://127.0.0.1/wordpress/blog/)
17:04:31	31438/31438	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:30%20GMT	http://127.0.0.1/wordpress/fruit-boom/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/fruit-boom/index.html	(from http://127.0.0.1/wordpress/blog/)
17:04:32	31079/31079	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:31%20GMT	http://127.0.0.1/wordpress/adventure-trip/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/adventure-trip/index.html	(from http://127.0.0.1/wordpress/blog/)
17:04:33	31511/31511	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:32%20GMT	http://127.0.0.1/wordpress/last-shoot/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/last-shoot/index.html	(from http://127.0.0.1/wordpress/blog/)
17:04:34	15976/15976	---M--	200	added ('OK')	image/jpeg	etag:%223e68-5cc09f77b090e%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final7-75lzklnag2pjgca4l688z68dyv8nmoq6ci.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final7-75lzklnag2pjgca4l688z68dyv8nmoq6ci.jpg	(from http://127.0.0.1/wordpress/blog/)
17:04:35	9444/9444	---M--	200	added ('OK')	image/jpeg	etag:%2224e4-5cc09f782a384%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final1-75lzkjix4mnev8gj6tv2a77117zli6s16y.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final1-75lzkjix4mnev8gj6tv2a77117zli6s16y.jpg	(from http://127.0.0.1/wordpress/blog/)
17:04:35	16539/16539	---M--	200	added ('OK')	image/jpeg	etag:%22409b-5cc09f77e2253%22	http://127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final4-75lzkkbk4f67l5e4ppi0akc1du7hsvie6u.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/apollo13_images/cropps-album-final4-75lzkkbk4f67l5e4ppi0akc1du7hsvie6u.jpg	(from http://127.0.0.1/wordpress/blog/)
17:04:35	32408/32408	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Sep%202021%2015:04:34%20GMT	http://127.0.0.1/wordpress/last-day-in-vegas/	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/last-day-in-vegas/index.html	(from http://127.0.0.1/wordpress/blog/)
17:04:35	1347/1347	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:35%20GMT	http://127.0.0.1/wordpress/wp-json/wp/v2/album/8341	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/wp/v2/album/8341.json	(from http://127.0.0.1/wordpress/album/fullscreen/)
17:04:36	2450/2450	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:35%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbum%2Ffullscreen%2F	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embedb2a2.json	(from http://127.0.0.1/wordpress/album/fullscreen/)
17:04:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Sep%202021%2015:04:36%20GMT	http://127.0.0.1/wordpress/?p=8341	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/indexc6b4.html	(from http://127.0.0.1/wordpress/album/fullscreen/)
17:04:36	2563/2563	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Sep%202021%2015:04:36%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbum%2Ffullscreen%2F&format=xml	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embed124c	(from http://127.0.0.1/wordpress/album/fullscreen/)
17:04:36	1361/1361	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:36%20GMT	http://127.0.0.1/wordpress/wp-json/wp/v2/album/8413	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/wp/v2/album/8413.json	(from http://127.0.0.1/wordpress/album/fullscreen2/)
17:04:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Sep%202021%2015:04:37%20GMT	http://127.0.0.1/wordpress/?p=8413	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/indexd43d.html	(from http://127.0.0.1/wordpress/album/fullscreen2/)
17:04:37	2488/2488	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:36%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbum%2Ffullscreen2%2F	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embed315f.json	(from http://127.0.0.1/wordpress/album/fullscreen2/)
17:04:37	2598/2598	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Sep%202021%2015:04:37%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbum%2Ffullscreen2%2F&format=xml	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embedb5a1	(from http://127.0.0.1/wordpress/album/fullscreen2/)
17:04:38	121290/121290	---M--	200	added ('OK')	image/jpeg	etag:%221d9ca-5cc0909caf0c2%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/02/cropps-free-about5.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/2018/02/cropps-free-about5.jpg	(from http://127.0.0.1/wordpress/info-contact/)
17:04:38	1350/1350	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:38%20GMT	http://127.0.0.1/wordpress/wp-json/wp/v2/album/8412	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/wp/v2/album/8412.json	(from http://127.0.0.1/wordpress/album/fullscreen3/)
17:04:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Sep%202021%2015:04:38%20GMT	http://127.0.0.1/wordpress/?p=8412	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/index93d8.html	(from http://127.0.0.1/wordpress/album/fullscreen3/)
17:04:39	2455/2455	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:38%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbum%2Ffullscreen3%2F	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embed778a.json	(from http://127.0.0.1/wordpress/album/fullscreen3/)
17:04:39	2568/2568	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Sep%202021%2015:04:39%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbum%2Ffullscreen3%2F&format=xml	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embed259c	(from http://127.0.0.1/wordpress/album/fullscreen3/)
17:04:40	1353/1353	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:39%20GMT	http://127.0.0.1/wordpress/wp-json/wp/v2/album/8414	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/wp/v2/album/8414.json	(from http://127.0.0.1/wordpress/album/fullscreen4/)
17:04:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Sep%202021%2015:04:40%20GMT	http://127.0.0.1/wordpress/?p=8414	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/index49f9.html	(from http://127.0.0.1/wordpress/album/fullscreen4/)
17:04:40	2464/2464	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:40%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbum%2Ffullscreen4%2F	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embed8ff4.json	(from http://127.0.0.1/wordpress/album/fullscreen4/)
17:04:41	2577/2577	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Sep%202021%2015:04:40%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbum%2Ffullscreen4%2F&format=xml	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embed14f5	(from http://127.0.0.1/wordpress/album/fullscreen4/)
17:04:41	1342/1342	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:40%20GMT	http://127.0.0.1/wordpress/wp-json/wp/v2/album/8403	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/wp/v2/album/8403.json	(from http://127.0.0.1/wordpress/album/gallery4/)
17:04:41	2443/2443	---M--	200	added ('OK')	application/json	date:Wed,%2015%20Sep%202021%2015:04:41%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Falbum%2Fgallery4%2F	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-json/oembed/1.0/embed9e10.json	(from http://127.0.0.1/wordpress/album/gallery4/)
